Subject,Predicate,Object
A Bug's Life,HAS_GENRE,Comedy
A Bug's Life,HAS_GENRE,Family
A Bug's Life,HAS_CAST,Kevin Spacey
101 Dalmatians II: Patch's London Adventure,HAS_GENRE,Family
101 Dalmatians II: Patch's London Adventure,HAS_GENRE,Adventure
101 Dalmatians II: Patch's London Adventure,HAS_GENRE,Comedy
101 Dalmatians II: Patch's London Adventure,HAS_GENRE,Animation
101 Dalmatians II: Patch's London Adventure,HAS_CAST,Martin Short
Antz,HAS_GENRE,Adventure
Antz,HAS_GENRE,Animation
Antz,HAS_GENRE,Comedy
Antz,HAS_GENRE,Family
Antz,HAS_CAST,Woody Allen
Antz,HAS_CAST,Sharon Stone
Antz,HAS_CAST,Danny Glover
A Goofy Movie,HAS_GENRE,Romance
A Goofy Movie,HAS_GENRE,Animation
A Goofy Movie,HAS_GENRE,Family
A Goofy Movie,HAS_GENRE,Comedy
A Goofy Movie,HAS_GENRE,Adventure
A Far Off Place,HAS_GENRE,Drama
A Far Off Place,HAS_GENRE,Adventure
A Far Off Place,HAS_CAST,Reese Witherspoon
Elf-Man,HAS_GENRE,Family
Elf-Man,HAS_GENRE,Comedy
Tarzan,HAS_GENRE,Family
Tarzan,HAS_GENRE,Adventure
Tarzan,HAS_GENRE,Animation
Tarzan,HAS_GENRE,Drama
Tarzan,HAS_CAST,Minnie Driver
Happy Christmas,HAS_GENRE,Comedy
Happy Christmas,HAS_GENRE,Drama
Happy Christmas,HAS_CAST,Anna Kendrick
A Wrinkle in Time,HAS_GENRE,Adventure
A Wrinkle in Time,HAS_GENRE,Science Fiction
A Wrinkle in Time,HAS_GENRE,Family
A Wrinkle in Time,HAS_GENRE,Fantasy
A Wrinkle in Time,HAS_CAST,Oprah Winfrey
A Wrinkle in Time,HAS_CAST,Reese Witherspoon
Puppets,HAS_GENRE,Fantasy
Puppets,HAS_GENRE,Comedy
Z movie,HAS_GENRE,Documentary
Z movie,HAS_GENRE,Music
Z movie,HAS_GENRE,Comedy
Showboy,HAS_GENRE,Drama
Once Upon a Time,HAS_GENRE,Drama
Once Upon a Time,HAS_GENRE,Western
Once Upon a Time,HAS_CAST,Henry Fonda
Once Upon a Time,HAS_CAST,Charles Bronson
The Terminator,HAS_GENRE,Action
The Terminator,HAS_GENRE,Thriller
The Terminator,HAS_GENRE,Science Fiction
The Terminator,HAS_CAST,Linda Hamilton
The Terminator,HAS_CAST,Arnold Schwarzenegger
The Terminator,HAS_DIRECTOR,James Cameron
Looper,HAS_GENRE,Action
Looper,HAS_GENRE,Thriller
Looper,HAS_GENRE,Science Fiction
Looper,HAS_CAST,Joseph Gordon-Levitt
Looper,HAS_CAST,Bruce Willis
Looper,HAS_CAST,Emily Blunt
Looper,HAS_DIRECTOR,Rian Johnson
Looper,HAS_WRITER,Rian Johnson
The Grinch,HAS_GENRE,Animation
The Grinch,HAS_GENRE,Family
The Grinch,HAS_GENRE,Comedy
The Grinch,HAS_GENRE,Fantasy
The Grinch,HAS_CAST,Benedict Cumberbatch
The Grinch,HAS_CAST,Rashida Jones
The Grinch,HAS_CAST,Angela Lansbury
Goosebumps,HAS_GENRE,Adventure
Goosebumps,HAS_GENRE,Horror
Goosebumps,HAS_GENRE,Comedy
Goosebumps,HAS_CAST,Jack Black
Mary Poppins,HAS_GENRE,Comedy
Mary Poppins,HAS_GENRE,Family
Mary Poppins,HAS_GENRE,Fantasy
Mary Poppins,HAS_CAST,Julie Andrews
Mary Poppins,HAS_CAST,Dick Van Dyke
Up,HAS_GENRE,Animation
Up,HAS_GENRE,Comedy
Up,HAS_GENRE,Family
Up,HAS_GENRE,Adventure
Homecoming,HAS_GENRE,Horror
Homecoming,HAS_GENRE,Thriller
Homecoming,HAS_GENRE,Drama
Diary of a Wimpy Kid,HAS_GENRE,Comedy
Diary of a Wimpy Kid,HAS_GENRE,Family
Diary of a Wimpy Kid,HAS_CAST,Steve Zahn
Go,HAS_GENRE,Crime
Go,HAS_GENRE,Comedy
Go,HAS_GENRE,Thriller
Go,HAS_CAST,Katie Holmes
Land of the Lost,HAS_GENRE,Adventure
Land of the Lost,HAS_GENRE,Comedy
Land of the Lost,HAS_GENRE,Science Fiction
Land of the Lost,HAS_CAST,Will Ferrell
Fun with Dick and Jane,HAS_GENRE,Comedy
Fun with Dick and Jane,HAS_GENRE,Crime
Fun with Dick and Jane,HAS_CAST,Jim Carrey
Fun with Dick and Jane,HAS_CAST,Alec Baldwin
Funny Things Happen Down Under,HAS_GENRE,Family
Funny Things Happen Down Under,HAS_GENRE,Music
Switching Goals,HAS_GENRE,Family
Switching Goals,HAS_GENRE,TV Movie
Run,HAS_GENRE,Thriller
Run,HAS_GENRE,Horror
Run,HAS_GENRE,Drama
Football,HAS_GENRE,Documentary
Pigeon,HAS_GENRE,Misc
The Boy in the Striped Pyjamas,HAS_GENRE,Drama
The Boy in the Striped Pyjamas,HAS_GENRE,War
The Boy in the Striped Pyjamas,HAS_GENRE,History
The Boy in the Striped Pyjamas,HAS_CAST,Asa Butterfield
Breathe,HAS_GENRE,Drama
Breathe,HAS_GENRE,Romance
Breathe,HAS_CAST,Andrew Garfield
The Sowers,HAS_GENRE,Drama
House,HAS_GENRE,Comedy
House,HAS_GENRE,Horror
Ho!,HAS_GENRE,Comedy
Ho!,HAS_GENRE,Drama
Ho!,HAS_GENRE,Romance
Jumping for Joy,HAS_GENRE,Misc
Voices of Spring,HAS_GENRE,Music
Josette,HAS_GENRE,Comedy
Josette,HAS_GENRE,Crime
Josette,HAS_GENRE,Music
Josette,HAS_CAST,Don Ameche
Revenge of the Nerds,HAS_GENRE,Comedy
Justice,HAS_GENRE,Western
Knifer,HAS_GENRE,Drama
Waterboys,HAS_GENRE,Drama
Waterboys,HAS_GENRE,Comedy
Waterboys,HAS_GENRE,Music
The Pool Boys,HAS_GENRE,Comedy
The Pool Boys,HAS_GENRE,Drama
Blood Diamond,HAS_GENRE,Drama
Blood Diamond,HAS_GENRE,Thriller
Blood Diamond,HAS_GENRE,Action
Blood Diamond,HAS_CAST,Leonardo DiCaprio
Santa Baby,HAS_GENRE,Horror
Blade Runner,HAS_GENRE,Science Fiction
Blade Runner,HAS_GENRE,Drama
Blade Runner,HAS_GENRE,Thriller
Blade Runner,HAS_CAST,Harrison Ford
Blade Runner,HAS_DIRECTOR,Ridley Scott
Hellboy II: The Golden Army,HAS_GENRE,Fantasy
Hellboy II: The Golden Army,HAS_GENRE,Adventure
Hellboy II: The Golden Army,HAS_GENRE,Action
Hellboy II: The Golden Army,HAS_CAST,Seth MacFarlane
Hellboy II: The Golden Army,HAS_DIRECTOR,Guillermo del Toro
Dark Water,HAS_GENRE,Horror
Dark Water,HAS_GENRE,Mystery
Eight Crazy Nights,HAS_GENRE,Animation
Eight Crazy Nights,HAS_GENRE,Comedy
Eight Crazy Nights,HAS_CAST,Adam Sandler
Eight Crazy Nights,HAS_CAST,Rob Schneider
Eight Crazy Nights,HAS_WRITER,Adam Sandler
Dark Sea,HAS_GENRE,Drama
Punch,HAS_GENRE,Drama
Jiggs and Maggie in Society,HAS_GENRE,Comedy
The Lego Batman Movie,HAS_GENRE,Animation
The Lego Batman Movie,HAS_GENRE,Action
The Lego Batman Movie,HAS_GENRE,Comedy
The Lego Batman Movie,HAS_GENRE,Family
The Lego Batman Movie,HAS_CAST,Zach Galifianakis
The Lego Batman Movie,HAS_CAST,Michael Cera
The Lego Batman Movie,HAS_CAST,Ralph Fiennes
Leatherface,HAS_GENRE,Horror
Leatherface,HAS_GENRE,Thriller
Cabin Fever,HAS_GENRE,Horror
Cabin Fever,HAS_CAST,Rider Strong
Cabin Fever,HAS_DIRECTOR,Eli Roth
The Texas Chainsaw Massacre 2,HAS_GENRE,Horror
The Texas Chainsaw Massacre 2,HAS_CAST,Dennis Hopper
Scream 2,HAS_GENRE,Horror
Scream 2,HAS_GENRE,Mystery
Scream 2,HAS_DIRECTOR,Wes Craven
Beetlejuice,HAS_GENRE,Fantasy
Beetlejuice,HAS_GENRE,Comedy
Beetlejuice,HAS_CAST,Alec Baldwin
Beetlejuice,HAS_CAST,Winona Ryder
Beetlejuice,HAS_DIRECTOR,Tim Burton
Stripes,HAS_GENRE,Action
Stripes,HAS_GENRE,Comedy
Stripes,HAS_CAST,Bill Murray
Borat,HAS_GENRE,Comedy
Borat,HAS_CAST,Tom Hanks
Penguins of Madagascar,HAS_GENRE,Family
Penguins of Madagascar,HAS_GENRE,Animation
Penguins of Madagascar,HAS_GENRE,Adventure
Penguins of Madagascar,HAS_GENRE,Comedy
Annie,HAS_GENRE,Comedy
Annie,HAS_GENRE,Drama
Annie,HAS_GENRE,Family
Annie,HAS_CAST,Jamie Foxx
Annie,HAS_CAST,Rose Byrne
Annie,HAS_CAST,Cameron Diaz
Annie,HAS_CAST,Bobby Cannavale
The Little Mermaid,HAS_GENRE,Adventure
The Little Mermaid,HAS_GENRE,Family
The Little Mermaid,HAS_GENRE,Fantasy
The Little Mermaid,HAS_GENRE,Romance
The Little Mermaid,HAS_CAST,Jacob Tremblay
Lady and the Tramp,HAS_GENRE,Family
Lady and the Tramp,HAS_GENRE,Animation
Lady and the Tramp,HAS_GENRE,Romance
Cars,HAS_GENRE,Animation
Cars,HAS_GENRE,Adventure
Cars,HAS_GENRE,Comedy
Cars,HAS_GENRE,Family
Cars,HAS_CAST,Owen Wilson
Cars,HAS_CAST,Larry the Cable Guy
Cars,HAS_CAST,Paul Newman
Star Wars,HAS_GENRE,Adventure
Star Wars,HAS_GENRE,Action
Star Wars,HAS_GENRE,Science Fiction
Star Wars,HAS_CAST,Mark Hamill
Star Wars,HAS_CAST,Harrison Ford
Star Wars,HAS_CAST,Carrie Fisher
Star Wars,HAS_DIRECTOR,George Lucas
Star Wars,HAS_WRITER,George Lucas
Nutcracker,HAS_GENRE,Drama
Star Wars,HAS_GENRE,Adventure
Star Wars,HAS_GENRE,Action
Star Wars,HAS_GENRE,Science Fiction
Star Wars,HAS_CAST,Mark Hamill
Star Wars,HAS_CAST,Harrison Ford
Star Wars,HAS_CAST,Carrie Fisher
Star Wars,HAS_DIRECTOR,George Lucas
Star Wars,HAS_WRITER,George Lucas
"Here Comes the Bride, My Mom!",HAS_GENRE,Drama
"Here Comes the Bride, My Mom!",HAS_GENRE,Romance
Man-Proof,HAS_GENRE,Drama
Man-Proof,HAS_GENRE,Crime
Man-Proof,HAS_GENRE,Mystery
What Women Want,HAS_GENRE,Comedy
What Women Want,HAS_GENRE,Romance
What Women Want,HAS_CAST,Mel Gibson
What Women Want,HAS_CAST,Helen Hunt
What Women Want,HAS_CAST,Marisa Tomei
What Women Want,HAS_CAST,Alan Alda
Killing Time,HAS_GENRE,Misc
Fast & Furious,HAS_GENRE,Action
Fast & Furious,HAS_GENRE,Adventure
Fast & Furious,HAS_GENRE,Comedy
Fast & Furious,HAS_CAST,Dwayne Johnson
Fast & Furious,HAS_CAST,Jason Statham
Fast & Furious,HAS_CAST,Idris Elba
Fast & Furious,HAS_CAST,Helen Mirren
Bruce Almighty,HAS_GENRE,Fantasy
Bruce Almighty,HAS_GENRE,Comedy
Bruce Almighty,HAS_CAST,Jim Carrey
Bruce Almighty,HAS_CAST,Morgan Freeman
Bruce Almighty,HAS_CAST,Jennifer Aniston
Men in Black 3,HAS_GENRE,Action
Men in Black 3,HAS_GENRE,Comedy
Men in Black 3,HAS_GENRE,Science Fiction
Men in Black 3,HAS_CAST,Will Smith
Men in Black 3,HAS_CAST,Tommy Lee Jones
Men in Black 3,HAS_CAST,Josh Brolin
Men in Black 3,HAS_CAST,Emma Thompson
The Pursuit of Happyness,HAS_GENRE,Drama
The Pursuit of Happyness,HAS_CAST,Will Smith
Ali,HAS_GENRE,Drama
Ali,HAS_CAST,Will Smith
Ali,HAS_CAST,Jamie Foxx
Ali,HAS_DIRECTOR,Michael Mann
Men in Black II,HAS_GENRE,Action
Men in Black II,HAS_GENRE,Adventure
Men in Black II,HAS_GENRE,Comedy
Men in Black II,HAS_GENRE,Science Fiction
Men in Black II,HAS_CAST,Will Smith
Men in Black II,HAS_CAST,Tommy Lee Jones
Men in Black II,HAS_CAST,Johnny Knoxville
The Last Airbender,HAS_GENRE,Action
The Last Airbender,HAS_GENRE,Adventure
The Last Airbender,HAS_GENRE,Fantasy
The Last Airbender,HAS_DIRECTOR,M. Night Shyamalan
The Last Airbender,HAS_WRITER,M. Night Shyamalan
Diary of a Mad Black Woman,HAS_GENRE,Drama
Diary of a Mad Black Woman,HAS_GENRE,Romance
Diary of a Mad Black Woman,HAS_GENRE,Comedy
Diary of a Mad Black Woman,HAS_CAST,Kimberly Elise
Diary of a Mad Black Woman,HAS_CAST,Tyler Perry
Diary of a Mad Black Woman,HAS_CAST,Shemar Moore
Diary of a Mad Black Woman,HAS_WRITER,Tyler Perry
Rush Hour,HAS_GENRE,Action
Rush Hour,HAS_GENRE,Comedy
Rush Hour,HAS_GENRE,Crime
Rush Hour,HAS_CAST,Jackie Chan
Rush Hour,HAS_CAST,Chris Tucker
Batman & Robin,HAS_GENRE,Action
Batman & Robin,HAS_GENRE,Science Fiction
Batman & Robin,HAS_GENRE,Adventure
Batman & Robin,HAS_CAST,George Clooney
Batman & Robin,HAS_CAST,Uma Thurman
Batman & Robin,HAS_CAST,Arnold Schwarzenegger
Antichrist,HAS_GENRE,Drama
Antichrist,HAS_GENRE,Horror
Antichrist,HAS_GENRE,Thriller
Antichrist,HAS_CAST,Willem Dafoe
Pi,HAS_GENRE,Mystery
Pi,HAS_GENRE,Drama
Pi,HAS_GENRE,Thriller
Black Swan,HAS_GENRE,Drama
Black Swan,HAS_GENRE,Thriller
Black Swan,HAS_GENRE,Horror
Black Swan,HAS_CAST,Natalie Portman
Black Swan,HAS_CAST,Mila Kunis
Black Swan,HAS_CAST,Winona Ryder
Rocky,HAS_GENRE,Drama
Rocky,HAS_CAST,Sylvester Stallone
Rocky,HAS_CAST,Carl Weathers
First Blood,HAS_GENRE,Action
First Blood,HAS_GENRE,Adventure
First Blood,HAS_GENRE,Thriller
First Blood,HAS_GENRE,War
First Blood,HAS_CAST,Sylvester Stallone
Slumdog Millionaire,HAS_GENRE,Drama
Slumdog Millionaire,HAS_GENRE,Romance
Slumdog Millionaire,HAS_DIRECTOR,Danny Boyle
Horrible Bosses 2,HAS_GENRE,Comedy
Horrible Bosses 2,HAS_CAST,Jason Bateman
Horrible Bosses 2,HAS_CAST,Charlie Day
Horrible Bosses 2,HAS_CAST,Jennifer Aniston
Horrible Bosses 2,HAS_CAST,Kevin Spacey
The Jerk,HAS_GENRE,Comedy
The Jerk,HAS_CAST,Steve Martin
Horrible Bosses,HAS_GENRE,Comedy
Horrible Bosses,HAS_GENRE,Crime
Horrible Bosses,HAS_CAST,Jason Bateman
Horrible Bosses,HAS_CAST,Charlie Day
Horrible Bosses,HAS_CAST,Kevin Spacey
Horrible Bosses,HAS_CAST,Jennifer Aniston
The Man with Two Brains,HAS_GENRE,Comedy
The Man with Two Brains,HAS_GENRE,Romance
The Man with Two Brains,HAS_GENRE,Science Fiction
The Man with Two Brains,HAS_CAST,Steve Martin
The Man with Two Brains,HAS_CAST,Kathleen Turner
West Side Story,HAS_GENRE,Crime
West Side Story,HAS_GENRE,Drama
West Side Story,HAS_GENRE,Romance
Camelot,HAS_GENRE,Adventure
Camelot,HAS_GENRE,Music
Camelot,HAS_GENRE,Romance
Evita,HAS_GENRE,History
Evita,HAS_GENRE,Drama
Evita,HAS_GENRE,Music
Evita,HAS_CAST,Antonio Banderas
Grease 2,HAS_GENRE,Comedy
Grease 2,HAS_GENRE,Music
Grease 2,HAS_GENRE,Romance
The Greatest Showman,HAS_GENRE,Drama
The Greatest Showman,HAS_CAST,Hugh Jackman
The Greatest Showman,HAS_CAST,Zac Efron
The Greatest Showman,HAS_CAST,Michelle Williams
Beverly Hills Ninja,HAS_GENRE,Comedy
Beverly Hills Ninja,HAS_GENRE,Action
Beverly Hills Ninja,HAS_CAST,Chris Farley
Beverly Hills Ninja,HAS_CAST,Chris Rock
American Ninja,HAS_GENRE,Action
Pearl Harbor,HAS_GENRE,War
Pearl Harbor,HAS_GENRE,History
Pearl Harbor,HAS_GENRE,Romance
Pearl Harbor,HAS_GENRE,Drama
Pearl Harbor,HAS_CAST,Ben Affleck
Pearl Harbor,HAS_CAST,Kate Beckinsale
Pearl Harbor,HAS_CAST,Josh Hartnett
Pearl Harbor,HAS_CAST,Cuba Gooding Jr.
Pearl Harbor,HAS_DIRECTOR,Michael Bay
Rush Hour 2,HAS_GENRE,Action
Rush Hour 2,HAS_GENRE,Comedy
Rush Hour 2,HAS_GENRE,Crime
Rush Hour 2,HAS_CAST,Jackie Chan
Rush Hour 2,HAS_CAST,Chris Tucker
The Great Escape,HAS_GENRE,Adventure
The Great Escape,HAS_GENRE,Drama
The Great Escape,HAS_GENRE,History
The Great Escape,HAS_GENRE,Thriller
The Great Escape,HAS_GENRE,War
The Great Escape,HAS_CAST,Steve McQueen
The Great Escape,HAS_CAST,Charles Bronson
The Man Who Knew Too Much,HAS_GENRE,Thriller
The Man Who Knew Too Much,HAS_GENRE,Mystery
The Man Who Knew Too Much,HAS_CAST,Doris Day
The Man Who Knew Too Much,HAS_DIRECTOR,Alfred Hitchcock
The Third Man,HAS_GENRE,Thriller
The Third Man,HAS_GENRE,Mystery
The Third Man,HAS_CAST,Orson Welles
North by Northwest,HAS_GENRE,Mystery
North by Northwest,HAS_GENRE,Thriller
North by Northwest,HAS_GENRE,Adventure
North by Northwest,HAS_CAST,Cary Grant
North by Northwest,HAS_CAST,James Mason
North by Northwest,HAS_DIRECTOR,Alfred Hitchcock
Star Trek,HAS_GENRE,Science Fiction
Star Trek,HAS_GENRE,Action
Star Trek,HAS_GENRE,Adventure
Star Trek,HAS_CAST,Chris Pine
Star Trek,HAS_WRITER,Alex Kurtzman
The Strangers,HAS_GENRE,Horror
The Strangers,HAS_GENRE,Mystery
The Strangers,HAS_GENRE,Thriller
The Strangers,HAS_CAST,Liv Tyler
Ju-On: The Curse,HAS_GENRE,Horror
Ju-On: The Curse,HAS_GENRE,Mystery
A Tale of Two Sisters,HAS_GENRE,Drama
A Tale of Two Sisters,HAS_GENRE,Horror
A Tale of Two Sisters,HAS_GENRE,Mystery
A Tale of Two Sisters,HAS_CAST,Lim Soo-jung
Trolls,HAS_GENRE,Family
Trolls,HAS_GENRE,Animation
Trolls,HAS_GENRE,Fantasy
Trolls,HAS_GENRE,Adventure
Trolls,HAS_GENRE,Comedy
Trolls,HAS_GENRE,Music
Trolls,HAS_CAST,Anna Kendrick
Trolls,HAS_CAST,Justin Timberlake
Trolls,HAS_CAST,Zooey Deschanel
Trolls,HAS_CAST,Christopher Mintz-Plasse
Ted,HAS_GENRE,Comedy
Ted,HAS_GENRE,Fantasy
Ted,HAS_CAST,Mark Wahlberg
Ted,HAS_CAST,Mila Kunis
Ted,HAS_CAST,Seth MacFarlane
Ted,HAS_DIRECTOR,Seth MacFarlane
The Goonies,HAS_GENRE,Adventure
The Goonies,HAS_GENRE,Comedy
The Goonies,HAS_GENRE,Family
The Goonies,HAS_CAST,Sean Astin
The Goonies,HAS_CAST,Josh Brolin
The Goonies,HAS_CAST,Corey Feldman
Michael Clayton,HAS_GENRE,Drama
Michael Clayton,HAS_GENRE,Thriller
Michael Clayton,HAS_GENRE,Mystery
Michael Clayton,HAS_GENRE,Crime
Michael Clayton,HAS_CAST,George Clooney
Gladiator,HAS_GENRE,Action
Gladiator,HAS_GENRE,Drama
Gladiator,HAS_GENRE,Adventure
Gladiator,HAS_CAST,Russell Crowe
Gladiator,HAS_CAST,Joaquin Phoenix
Gladiator,HAS_DIRECTOR,Ridley Scott
The Score,HAS_GENRE,Action
The Score,HAS_GENRE,Crime
The Score,HAS_GENRE,Thriller
The Score,HAS_GENRE,Mystery
The Score,HAS_CAST,Robert De Niro
The Score,HAS_CAST,Edward Norton
The Score,HAS_CAST,Marlon Brando
The Score,HAS_CAST,Gary Farmer
The Karate Kid,HAS_GENRE,Action
The Karate Kid,HAS_GENRE,Adventure
The Karate Kid,HAS_GENRE,Drama
The Karate Kid,HAS_GENRE,Family
The Karate Kid,HAS_CAST,Jackie Chan
The Cabin,HAS_GENRE,Thriller
The Cabin,HAS_GENRE,Horror
Coming to America,HAS_GENRE,Comedy
Coming to America,HAS_GENRE,Romance
Coming to America,HAS_CAST,Eddie Murphy
Joe Maddison's War,HAS_GENRE,War
Joe Maddison's War,HAS_GENRE,Drama
Joe Maddison's War,HAS_GENRE,TV Movie
Dancemaker,HAS_GENRE,Documentary
Princess,HAS_GENRE,Fantasy
Princess,HAS_GENRE,Family
Airhawk,HAS_GENRE,Misc
Big Trouble in Little China,HAS_GENRE,Comedy
Big Trouble in Little China,HAS_GENRE,Action
Big Trouble in Little China,HAS_GENRE,Adventure
Big Trouble in Little China,HAS_GENRE,Fantasy
Big Trouble in Little China,HAS_CAST,Kurt Russell
Big Trouble in Little China,HAS_DIRECTOR,John Carpenter
Harry Potter,HAS_GENRE,Adventure
Harry Potter,HAS_GENRE,Fantasy
Harry Potter,HAS_CAST,Daniel Radcliffe
Harry Potter,HAS_CAST,Emma Watson
Harry Potter,HAS_DIRECTOR,Chris Columbus
Mission: Impossible III,HAS_GENRE,Adventure
Mission: Impossible III,HAS_GENRE,Action
Mission: Impossible III,HAS_GENRE,Thriller
Mission: Impossible III,HAS_CAST,Tom Cruise
Mission: Impossible III,HAS_CAST,Michelle Monaghan
Kill Bill: Volume 1,HAS_GENRE,Action
Kill Bill: Volume 1,HAS_GENRE,Crime
Kill Bill: Volume 1,HAS_CAST,Uma Thurman
Kill Bill: Volume 1,HAS_CAST,David Carradine
Kill Bill: Volume 1,HAS_DIRECTOR,Quentin Tarantino
Kill Bill: Volume 1,HAS_WRITER,Quentin Tarantino
Fly My Kite,HAS_GENRE,Comedy
Home and Away,HAS_GENRE,Documentary
Sing!,HAS_GENRE,Animation
Sing!,HAS_GENRE,Family
Sing!,HAS_CAST,Matthew McConaughey
Sing!,HAS_CAST,Reese Witherspoon
Sing!,HAS_CAST,Scarlett Johansson
Sing!,HAS_CAST,Bobby Cannavale
Dance Me to My Song,HAS_GENRE,Drama
Dance Me to My Song,HAS_GENRE,Romance
Heat,HAS_GENRE,Action
Heat,HAS_GENRE,Crime
Heat,HAS_GENRE,Drama
Heat,HAS_CAST,Al Pacino
Heat,HAS_CAST,Robert De Niro
Heat,HAS_CAST,Val Kilmer
Heat,HAS_DIRECTOR,Michael Mann
Gladiator,HAS_GENRE,Action
Gladiator,HAS_GENRE,Drama
Gladiator,HAS_GENRE,Adventure
Gladiator,HAS_CAST,Russell Crowe
Gladiator,HAS_CAST,Joaquin Phoenix
Gladiator,HAS_DIRECTOR,Ridley Scott
Cheaper by the Dozen,HAS_GENRE,Family
Cheaper by the Dozen,HAS_GENRE,Comedy
Cheaper by the Dozen,HAS_CAST,Zach Braff
Cheaper by the Dozen,HAS_CAST,Erika Christensen
Barbie as Rapunzel,HAS_GENRE,Animation
Barbie as Rapunzel,HAS_GENRE,Family
Death Toll,HAS_GENRE,Action
Death Toll,HAS_GENRE,Adventure
Death Toll,HAS_GENRE,Thriller
Death Toll,HAS_CAST,Lou Diamond Phillips
The Woman in Black,HAS_GENRE,Drama
The Woman in Black,HAS_GENRE,Horror
The Woman in Black,HAS_GENRE,Thriller
The Woman in Black,HAS_CAST,Daniel Radcliffe
A Walk to Remember,HAS_GENRE,Drama
A Walk to Remember,HAS_GENRE,Romance
A Walk to Remember,HAS_CAST,Mandy Moore
A Walk to Remember,HAS_CAST,Shane West
Barbie Thumbelina,HAS_GENRE,Animation
Barbie Thumbelina,HAS_GENRE,Family
Oliver!,HAS_GENRE,Drama
Oliver!,HAS_GENRE,Family
Oliver!,HAS_GENRE,Music
Freaky Friday,HAS_GENRE,Comedy
Freaky Friday,HAS_GENRE,Family
Freaky Friday,HAS_GENRE,Fantasy
Freaky Friday,HAS_GENRE,TV Movie
Dark Vengeance,HAS_GENRE,Action
Dark Vengeance,HAS_CAST,Steven Seagal
Dark Vengeance,HAS_CAST,George Takei
Dark Vengeance,HAS_WRITER,Steven Seagal
Baby Boy,HAS_GENRE,Crime
Baby Boy,HAS_GENRE,Drama
Baby Boy,HAS_GENRE,Romance
Baby Boy,HAS_GENRE,Thriller
The Grace Card,HAS_GENRE,Drama
Weekend,HAS_GENRE,Drama
Weekend,HAS_GENRE,Romance
The Juror,HAS_GENRE,Thriller
The Juror,HAS_GENRE,Crime
The Juror,HAS_CAST,Demi Moore
The Juror,HAS_CAST,Alec Baldwin
The Juror,HAS_CAST,Joseph Gordon-Levitt
Ring,HAS_GENRE,Science Fiction
Rush Hour 3,HAS_GENRE,Action
Rush Hour 3,HAS_GENRE,Comedy
Rush Hour 3,HAS_GENRE,Crime
Rush Hour 3,HAS_CAST,Jackie Chan
Rush Hour 3,HAS_CAST,Chris Tucker
Notebook,HAS_GENRE,Romance
Notebook,HAS_GENRE,Drama
Runaway Bride,HAS_GENRE,Comedy
Runaway Bride,HAS_GENRE,Romance
Runaway Bride,HAS_CAST,Julia Roberts
Runaway Bride,HAS_CAST,Richard Gere
Enough,HAS_GENRE,Drama
Enough,HAS_GENRE,Thriller
Enough,HAS_CAST,Jennifer Lopez
Enough,HAS_CAST,Juliette Lewis
Pretty Woman,HAS_GENRE,Comedy
Pretty Woman,HAS_GENRE,Romance
Pretty Woman,HAS_CAST,Richard Gere
Pretty Woman,HAS_CAST,Julia Roberts
The Bounty Hunter,HAS_GENRE,Comedy
The Bounty Hunter,HAS_GENRE,Action
The Bounty Hunter,HAS_GENRE,Romance
The Bounty Hunter,HAS_CAST,Gerard Butler
The Bounty Hunter,HAS_CAST,Jennifer Aniston
Footloose,HAS_GENRE,Drama
Footloose,HAS_GENRE,Romance
Footloose,HAS_CAST,Kevin Bacon
Beethoven,HAS_GENRE,Family
Beethoven,HAS_GENRE,Comedy
Beethoven,HAS_WRITER,John Hughes
My Best Friend's Wedding,HAS_GENRE,Comedy
My Best Friend's Wedding,HAS_GENRE,Romance
13 Going on 30,HAS_GENRE,Comedy
13 Going on 30,HAS_GENRE,Fantasy
13 Going on 30,HAS_GENRE,Romance
13 Going on 30,HAS_CAST,Jennifer Garner
13 Going on 30,HAS_CAST,Mark Ruffalo
Southside with You,HAS_GENRE,Romance
Southside with You,HAS_GENRE,Drama
Before Midnight,HAS_GENRE,Romance
Before Midnight,HAS_GENRE,Drama
Before Midnight,HAS_CAST,Ethan Hawke
10 Things I Hate About You,HAS_GENRE,Comedy
10 Things I Hate About You,HAS_GENRE,Romance
10 Things I Hate About You,HAS_GENRE,Drama
10 Things I Hate About You,HAS_CAST,Heath Ledger
10 Things I Hate About You,HAS_CAST,Joseph Gordon-Levitt
Brooklyn,HAS_GENRE,Romance
Brooklyn,HAS_GENRE,Drama
Brooklyn,HAS_CAST,Saoirse Ronan
She's All That,HAS_GENRE,Comedy
She's All That,HAS_GENRE,Romance
She's All That,HAS_CAST,Paul Walker
John Tucker Must Die,HAS_GENRE,Comedy
John Tucker Must Die,HAS_GENRE,Romance
Independence Day,HAS_GENRE,Action
Independence Day,HAS_GENRE,Adventure
Independence Day,HAS_GENRE,Science Fiction
Independence Day,HAS_CAST,Will Smith
Independence Day,HAS_CAST,Jeff Goldblum
Bonnie and Clyde,HAS_GENRE,Crime
Bonnie and Clyde,HAS_GENRE,Drama
Bonnie and Clyde,HAS_CAST,Faye Dunaway
Bonnie and Clyde,HAS_CAST,Gene Hackman
The Commuters,HAS_GENRE,Misc
The Fast and the Furious: Tokyo Drift,HAS_GENRE,Action
The Fast and the Furious: Tokyo Drift,HAS_GENRE,Crime
The Fast and the Furious: Tokyo Drift,HAS_GENRE,Drama
